Time,ParticipantID,DatasetID,TechniqueID,RepetitionID,mapPosx,mapPosy,mapPosz,mapRotaionx,mapRotationy,mapRotationz,markerHandPosx,markerHandPosy,markerHandPosz,reletivePosx,reletivePosy,reletivePosz,Lable
2.326508,16,3,3,1,0.7299445,0.9539438,0.3284563,289.2515,157.2881,166.3199,0.6606904,0.8967561,0.2679308,-11.14969,2.838611,-5.170822,Nothing
2.336212,16,3,3,1,0.7303573,0.9539977,0.327584,289.4625,157.4783,166.3125,0.6605533,0.8966506,0.2678965,-11.14813,2.78499,-5.195409,Nothing
2.351624,16,3,3,1,0.7308173,0.9542688,0.3262773,289.7385,158.0511,166.0875,0.6604357,0.8962483,0.2675998,-11.14924,2.764886,-5.254468,Nothing
2.359436,16,3,3,1,0.7311219,0.9546471,0.3253583,289.9443,158.6868,165.5908,0.6602171,0.8959187,0.2673803,-11.17838,2.729219,-5.307737,Nothing
2.368073,16,3,3,1,0.7308838,0.9550532,0.3257664,289.8676,158.7666,165.3741,0.6602703,0.8960094,0.2673497,-11.19043,2.763956,-5.32437,Nothing
2.37616,16,3,3,1,0.7304906,0.9557144,0.3258704,289.8663,159.3533,164.7036,0.6601033,0.8957169,0.2672787,-11.21407,2.802616,-5.384135,Nothing
2.384399,16,3,3,1,0.7303447,0.9555779,0.3262828,289.7373,159.3073,164.6666,0.6601689,0.8956704,0.2673143,-11.21754,2.819355,-5.372924,Nothing
2.392883,16,3,3,1,0.7297781,0.9559752,0.3269938,289.518,159.7056,164.125,0.6599833,0.8953418,0.2673456,-11.24942,2.875849,-5.421033,Nothing
2.401917,16,3,3,1,0.729853,0.95564,0.3273703,289.3231,159.4959,164.366,0.6600491,0.8953407,0.2674336,-11.2526,2.880752,-5.406021,Nothing
2.409607,16,3,3,1,0.729553,0.9555889,0.3279578,288.9642,159.7105,164.1422,0.6599358,0.8950768,0.2675381,-11.26778,2.905004,-5.433888,Nothing
2.418762,16,3,3,1,0.7299584,0.9545895,0.3279821,288.3487,159.4979,164.6859,0.6596937,0.8949872,0.2677683,-11.2673,2.823959,-5.423236,Nothing
2.426422,16,3,3,1,0.7300624,0.9542139,0.3276196,288.1646,159.359,165.0533,0.6597548,0.8950751,0.2678087,-11.22008,2.799314,-5.412116,Nothing
2.435516,16,3,3,1,0.7306173,0.9530784,0.327401,287.4792,159.0513,165.7869,0.6595704,0.8949479,0.2680786,-11.20329,2.698025,-5.408237,Nothing
2.442963,16,3,3,1,0.7307843,0.952958,0.3271101,287.4305,159.0596,165.9251,0.6596541,0.8948985,0.268098,-11.18249,2.686153,-5.415611,Nothing
3.085327,16,3,3,1,0.7294937,0.955129,0.323679,285.3286,164.3647,162.3459,0.6590139,0.8917251,0.2728321,-10.66637,2.186661,-6.199031,Nothing
3.102448,16,3,3,1,0.7294399,0.9552101,0.323913,285.4648,164.4603,162.1485,0.6591517,0.8915397,0.2726728,-10.68603,2.236939,-6.198689,Nothing
3.118713,16,3,3,1,0.7290193,0.9558871,0.3243077,285.7927,164.7864,161.5406,0.6590728,0.891349,0.2724569,-10.73154,2.317199,-6.228714,Nothing
3.127228,16,3,3,1,0.7291256,0.9566437,0.3244267,286.1044,165.1521,160.9171,0.6588622,0.8912482,0.2722456,-10.82444,2.331095,-6.269713,Nothing
3.134827,16,3,3,1,0.7290783,0.9569172,0.3242853,286.1315,165.3632,160.7191,0.6588098,0.8912007,0.2721896,-10.82975,2.334284,-6.295952,Nothing
3.142914,16,3,3,1,0.7288564,0.9575186,0.3245969,286.4451,165.762,160.0752,0.6586198,0.8909318,0.2719476,-10.90542,2.393059,-6.324889,Nothing
3.151367,16,3,3,1,0.7288646,0.9575848,0.3245034,286.424,165.8402,160.0316,0.6586061,0.8909051,0.271968,-10.90151,2.386997,-6.337638,Nothing
3.15979,16,3,3,1,0.7287923,0.9581622,0.3244585,286.6922,166.19,159.5192,0.6584506,0.8906728,0.2717744,-10.95643,2.410854,-6.37928,Nothing
3.167999,16,3,3,1,0.7288591,0.958074,0.3243994,286.6655,166.1561,159.5896,0.6585073,0.8906028,0.2718337,-10.94598,2.403594,-6.3856,Nothing
3.17627,16,3,3,1,0.7292216,0.9581293,0.3237565,286.7666,166.302,159.5816,0.6583716,0.8903821,0.27172,-10.96652,2.365752,-6.419988,Nothing
3.184875,16,3,3,1,0.7299053,0.9578643,0.3231819,286.8542,166.2054,159.8443,0.6583344,0.8902873,0.2716202,-10.99777,2.313434,-6.417774,Nothing
3.193054,16,3,3,1,0.7302406,0.9574103,0.322986,286.7611,165.9452,160.239,0.6583501,0.8902968,0.2716419,-10.9924,2.279342,-6.397945,Nothing
3.202087,16,3,3,1,0.7311728,0.9567838,0.3225406,286.7465,165.5809,160.818,0.6582491,0.8900764,0.2715724,-11.04407,2.212793,-6.392553,Nothing
3.293243,16,3,3,1,0.7324896,0.9552493,0.3222027,287.4776,163.0781,163.2915,0.657687,0.8889988,0.2718244,-11.12885,2.143789,-6.435492,Nothing
3.301819,16,3,3,1,0.7329377,0.9546775,0.3225429,287.5553,162.2833,163.9899,0.6578829,0.8888368,0.27194,-11.14246,2.139115,-6.420134,Nothing
3.309753,16,3,3,1,0.7334024,0.9537711,0.3228534,287.5421,161.2802,164.9677,0.657953,0.8887735,0.2720179,-11.15394,2.118868,-6.377948,Nothing
3.318298,16,3,3,1,0.7334443,0.9536594,0.3229871,287.5211,161.2742,164.991,0.6579989,0.8888429,0.2719722,-11.16182,2.130672,-6.35397,Nothing
3.326111,16,3,3,1,0.7338676,0.9529393,0.3232122,287.5388,160.4549,165.7892,0.6581527,0.888833,0.2720467,-11.16477,2.115524,-6.315912,Nothing
3.335419,16,3,3,1,0.7337834,0.9531951,0.3231444,287.5278,160.7834,165.4694,0.6581994,0.8889235,0.2720031,-11.16244,2.122024,-6.316692,Nothing
3.353973,16,3,3,1,0.7340157,0.9529508,0.3233627,287.7206,160.2158,165.913,0.6584711,0.8891714,0.2721225,-11.15115,2.122965,-6.272971,Nothing
3.360046,16,3,3,1,0.7343506,0.9523422,0.3236348,287.9132,159.5391,166.5036,0.6587847,0.8895857,0.2721606,-11.14457,2.122892,-6.173407,Nothing
3.368195,16,3,3,1,0.7343273,0.9518567,0.3235443,287.9447,159.5251,166.6105,0.6588323,0.8896311,0.2721705,-11.12375,2.12124,-6.115283,Nothing
3.375977,16,3,3,1,0.7345431,0.9512085,0.3233716,288.0518,158.9389,167.2363,0.6591454,0.8899284,0.2722168,-11.07399,2.102823,-6.040805,Nothing
3.384735,16,3,3,1,0.7349804,0.9511902,0.3232105,288.0334,158.9082,167.2798,0.659166,0.8899613,0.272231,-11.101,2.059903,-6.049602,Nothing
3.392761,16,3,3,1,0.7352033,0.9505076,0.3234917,287.9954,158.3975,167.7762,0.6594753,0.8902434,0.2722679,-11.08325,2.055522,-5.964982,Nothing
3.401276,16,3,3,1,0.7351313,0.9504979,0.3236893,287.9366,158.4062,167.761,0.6594685,0.8901169,0.2722346,-11.09172,2.077484,-5.973328,Nothing
3.409668,16,3,3,1,0.7352409,0.9500014,0.3240421,287.8279,158.0676,168.085,0.6596425,0.8902453,0.2721567,-11.09529,2.090715,-5.916065,Nothing
3.418121,16,3,3,1,0.7353539,0.9495313,0.3243304,287.7625,157.7721,168.3778,0.6598364,0.890385,0.2720853,-11.09508,2.105041,-5.856885,Nothing
3.435333,16,3,3,1,0.7350643,0.9492474,0.32476,287.7065,157.8785,168.2862,0.6598691,0.8903468,0.2718354,-11.1071,2.174729,-5.801309,Nothing
3.443298,16,3,3,1,0.7349817,0.9496443,0.3244831,287.6993,158.1501,168.0326,0.6597784,0.890463,0.2717561,-11.10517,2.16437,-5.824586,Nothing
3.451447,16,3,3,1,0.7348862,0.9496429,0.3244619,287.7048,158.4272,167.7911,0.6599215,0.8905954,0.2715178,-11.10242,2.197747,-5.783743,Nothing
3.459412,16,3,3,1,0.7348669,0.9496982,0.3244055,287.709,158.5017,167.7271,0.6599879,0.890489,0.2715256,-11.09328,2.204121,-5.798253,Nothing
3.468536,16,3,3,1,0.7349124,0.9494185,0.324357,287.6625,158.7896,167.5301,0.6601014,0.8905082,0.271308,-11.09975,2.2221,-5.746502,Nothing
3.476013,16,3,3,1,0.7349154,0.9494085,0.3243242,287.638,158.8126,167.5236,0.6601005,0.8903733,0.2713014,-11.09898,2.224162,-5.761961,Nothing
3.484802,16,3,3,1,0.7349979,0.9495965,0.3241283,287.4645,159.0901,167.3513,0.660068,0.8902582,0.2711199,-11.11243,2.225024,-5.796308,Nothing
3.493408,16,3,3,1,0.7349878,0.9496113,0.3241882,287.463,159.096,167.3331,0.6599901,0.8901743,0.2711705,-11.12101,2.222378,-5.807627,Nothing
3.502136,16,3,3,1,0.7349623,0.9497644,0.3241772,287.379,159.3956,167.0692,0.6598932,0.8900072,0.2711798,-11.13533,2.220846,-5.835319,Nothing
3.509857,16,3,3,1,0.7349557,0.9498374,0.3241435,287.4117,159.416,167.0385,0.6598156,0.8899139,0.2713408,-11.133,2.20504,-5.857267,Nothing
3.518768,16,3,3,1,0.7349515,0.9500296,0.3240158,287.3698,159.7271,166.7871,0.6596725,0.8897175,0.2714841,-11.13907,2.187016,-5.897589,Nothing
3.526276,16,3,3,1,0.7349974,0.9500715,0.3239442,287.3977,159.6868,166.8296,0.6597361,0.8896766,0.2717268,-11.11746,2.165785,-5.916743,Nothing
3.535095,16,3,3,1,0.7350273,0.950211,0.3237779,287.3857,159.9074,166.6639,0.6596054,0.8894128,0.2720181,-11.11218,2.133111,-5.967539,Nothing
3.542511,16,3,3,1,0.7350934,0.9503661,0.3235359,287.3843,159.906,166.6844,0.6597478,0.8894095,0.2722638,-11.07449,2.101781,-6.00036,SelectionStart
3.542542,16,3,3,1,0.7350934,0.9503661,0.3235359,287.3843,159.906,166.6844,0.6597478,0.8894095,0.2722638,-11.07449,2.101781,-6.00036,SelectionEnd
3.68576,16,3,3,1,0.7350934,0.9503661,0.3235359,287.3843,159.906,166.6844,0.6597478,0.8894095,0.2722638,-11.07449,2.101781,-6.00036,GotSelection
3.704987,16,3,3,1,0.735507,0.9530386,0.3204252,288.2083,160.02,166.6795,0.6582599,0.8864087,0.2786004,-10.73526,1.418224,-6.901677,SelectionStart
3.705017,16,3,3,1,0.735507,0.9530386,0.3204252,288.2083,160.02,166.6795,0.6582599,0.8864087,0.2786004,-10.73526,1.418224,-6.901677,SelectionEnd
3.720093,16,3,3,1,0.735507,0.9530386,0.3204252,288.2083,160.02,166.6795,0.6582599,0.8864087,0.2786004,-10.73526,1.418224,-6.901677,GotSelection
3.739594,16,3,3,1,0.7358226,0.953906,0.3196046,288.3355,160.3979,166.3764,0.6581608,0.8864291,0.2798664,-10.66877,1.252726,-7.042879,SelectionStart
3.739624,16,3,3,1,0.7358226,0.953906,0.3196046,288.3355,160.3979,166.3764,0.6581608,0.8864291,0.2798664,-10.66877,1.252726,-7.042879,SelectionEnd
3.748108,16,3,3,1,0.7358226,0.953906,0.3196046,288.3355,160.3979,166.3764,0.6581608,0.8864291,0.2798664,-10.66877,1.252726,-7.042879,GotSelection
3.76593,16,3,3,1,0.7361963,0.9542506,0.3188581,288.3948,160.7117,166.2437,0.6582866,0.8869491,0.2813797,-10.56091,1.057853,-7.083632,SelectionStart
3.765961,16,3,3,1,0.7361963,0.9542506,0.3188581,288.3948,160.7117,166.2437,0.6582866,0.8869491,0.2813797,-10.56091,1.057853,-7.083632,SelectionEnd
3.774963,16,3,3,1,0.7361963,0.9542506,0.3188581,288.3948,160.7117,166.2437,0.6582866,0.8869491,0.2813797,-10.56091,1.057853,-7.083632,GotSelection
3.849609,16,3,3,1,0.7383204,0.9547365,0.3162338,288.6288,161.573,166.0187,0.658773,0.8895567,0.2873737,-10.20573,0.2122226,-7.11038,SelectionStart
3.84964,16,3,3,1,0.7383204,0.9547365,0.3162338,288.6288,161.573,166.0187,0.658773,0.8895567,0.2873737,-10.20573,0.2122226,-7.11038,SelectionEnd
3.864563,16,3,3,1,0.7383204,0.9547365,0.3162338,288.6288,161.573,166.0187,0.658773,0.8895567,0.2873737,-10.20573,0.2122226,-7.11038,GotSelection
3.882446,16,3,3,1,0.7387426,0.9539954,0.3167525,288.4828,161.0367,166.5188,0.6589721,0.8910797,0.2895553,-10.08164,-0.0509454,-6.957069,SelectionStart
3.882477,16,3,3,1,0.7387426,0.9539954,0.3167525,288.4828,161.0367,166.5188,0.6589721,0.8910797,0.2895553,-10.08164,-0.0509454,-6.957069,SelectionEnd
3.891266,16,3,3,1,0.7387426,0.9539954,0.3167525,288.4828,161.0367,166.5188,0.6589721,0.8910797,0.2895553,-10.08164,-0.0509454,-6.957069,GotSelection
3.908905,16,3,3,1,0.73965,0.9530438,0.3165456,288.4716,160.4603,167.2739,0.6587213,0.892567,0.291396,-10.02979,-0.3584856,-6.804891,SelectionStart
3.908936,16,3,3,1,0.73965,0.9530438,0.3165456,288.4716,160.4603,167.2739,0.6587213,0.892567,0.291396,-10.02979,-0.3584856,-6.804891,SelectionEnd
3.918091,16,3,3,1,0.73965,0.9530438,0.3165456,288.4716,160.4603,167.2739,0.6587213,0.892567,0.291396,-10.02979,-0.3584856,-6.804891,GotSelection
3.936218,16,3,3,1,0.7407304,0.9528169,0.3155613,288.7015,160.1999,167.7509,0.6579579,0.893933,0.2939394,-9.98389,-0.7860101,-6.78329,SelectionStart
3.936218,16,3,3,1,0.7407304,0.9528169,0.3155613,288.7015,160.1999,167.7509,0.6579579,0.893933,0.2939394,-9.98389,-0.7860101,-6.78329,SelectionEnd
3.945374,16,3,3,1,0.7407304,0.9528169,0.3155613,288.7015,160.1999,167.7509,0.6579579,0.893933,0.2939394,-9.98389,-0.7860101,-6.78329,GotSelection
3.966003,16,3,3,1,0.7406936,0.9526576,0.3157936,288.7614,160.1242,167.7755,0.6578958,0.8948295,0.295574,-9.890993,-0.9572278,-6.719378,SelectionStart
3.966034,16,3,3,1,0.7406936,0.9526576,0.3157936,288.7614,160.1242,167.7755,0.6578958,0.8948295,0.295574,-9.890993,-0.9572278,-6.719378,SelectionEnd
3.976166,16,3,3,1,0.7406936,0.9526576,0.3157936,288.7614,160.1242,167.7755,0.6578958,0.8948295,0.295574,-9.890993,-0.9572278,-6.719378,GotSelection
4.00647,16,3,3,1,0.7410456,0.9523765,0.3157802,288.726,159.9019,168.0848,0.6572493,0.8965048,0.3004956,-9.668721,-1.533044,-6.702707,SelectionStart
4.007385,16,3,3,1,0.7410456,0.9523765,0.3157802,288.726,159.9019,168.0848,0.6572493,0.8965048,0.3004956,-9.668721,-1.533044,-6.702707,SelectionEnd
4.019745,16,3,3,1,0.7410456,0.9523765,0.3157802,288.726,159.9019,168.0848,0.6572493,0.8965048,0.3004956,-9.668721,-1.533044,-6.702707,GotSelection
4.067322,16,3,3,1,0.7415267,0.9520109,0.3152816,288.8323,159.7629,168.3342,0.6571705,0.9004622,0.306978,-9.270559,-2.342599,-6.486435,SelectionStart
4.067352,16,3,3,1,0.7415267,0.9520109,0.3152816,288.8323,159.7629,168.3342,0.6571705,0.9004622,0.306978,-9.270559,-2.342599,-6.486435,SelectionEnd
4.077454,16,3,3,1,0.7415267,0.9520109,0.3152816,288.8323,159.7629,168.3342,0.6571705,0.9004622,0.306978,-9.270559,-2.342599,-6.486435,GotSelection
4.0961,16,3,3,1,0.741237,0.9520075,0.3156506,288.7092,159.5933,168.4394,0.6566741,0.9026574,0.309841,-9.112576,-2.689072,-6.342062,SelectionStart
4.09613,16,3,3,1,0.741237,0.9520075,0.3156506,288.7092,159.5933,168.4394,0.6566741,0.9026574,0.309841,-9.112576,-2.689072,-6.342062,SelectionEnd
4.105011,16,3,3,1,0.741237,0.9520075,0.3156506,288.7092,159.5933,168.4394,0.6566741,0.9026574,0.309841,-9.112576,-2.689072,-6.342062,GotSelection
4.124878,16,3,3,1,0.7413988,0.9512419,0.3154705,288.6677,159.3954,168.8417,0.6563346,0.9050007,0.3129121,-8.946504,-3.10507,-6.128924,SelectionStart
4.124939,16,3,3,1,0.7413988,0.9512419,0.3154705,288.6677,159.3954,168.8417,0.6563346,0.9050007,0.3129121,-8.946504,-3.10507,-6.128924,SelectionEnd
4.134399,16,3,3,1,0.7413988,0.9512419,0.3154705,288.6677,159.3954,168.8417,0.6563346,0.9050007,0.3129121,-8.946504,-3.10507,-6.128924,GotSelection
4.152985,16,3,3,1,0.7414502,0.9514528,0.3153661,288.7566,159.4357,168.7519,0.656338,0.9060895,0.3142758,-8.856794,-3.276121,-6.084132,SelectionStart
4.152985,16,3,3,1,0.7414502,0.9514528,0.3153661,288.7566,159.4357,168.7519,0.656338,0.9060895,0.3142758,-8.856794,-3.276121,-6.084132,SelectionEnd
4.161591,16,3,3,1,0.7414502,0.9514528,0.3153661,288.7566,159.4357,168.7519,0.656338,0.9060895,0.3142758,-8.856794,-3.276121,-6.084132,GotSelection
4.180267,16,3,3,1,0.7414075,0.9512608,0.3155602,288.7167,159.388,168.7879,0.6560402,0.9084154,0.3172076,-8.695855,-3.644236,-5.906961,SelectionStart
4.180298,16,3,3,1,0.7414075,0.9512608,0.3155602,288.7167,159.388,168.7879,0.6560402,0.9084154,0.3172076,-8.695855,-3.644236,-5.906961,SelectionEnd
4.190552,16,3,3,1,0.7414075,0.9512608,0.3155602,288.7167,159.388,168.7879,0.6560402,0.9084154,0.3172076,-8.695855,-3.644236,-5.906961,GotSelection
4.251587,16,3,3,1,0.7414649,0.9503964,0.3160203,288.6687,158.9308,169.2856,0.6555524,0.9121951,0.3249833,-8.265151,-4.521967,-5.678311,SelectionStart
4.251617,16,3,3,1,0.7414649,0.9503964,0.3160203,288.6687,158.9308,169.2856,0.6555524,0.9121951,0.3249833,-8.265151,-4.521967,-5.678311,SelectionEnd
4.260529,16,3,3,1,0.7414649,0.9503964,0.3160203,288.6687,158.9308,169.2856,0.6555524,0.9121951,0.3249833,-8.265151,-4.521967,-5.678311,GotSelection
4.277863,16,3,3,1,0.7414564,0.9500812,0.3163159,288.6058,158.7635,169.3825,0.6558892,0.9135153,0.3260849,-8.159736,-4.650492,-5.526228,SelectionStart
4.277863,16,3,3,1,0.7414564,0.9500812,0.3163159,288.6058,158.7635,169.3825,0.6558892,0.9135153,0.3260849,-8.159736,-4.650492,-5.526228,SelectionEnd
4.28772,16,3,3,1,0.7414564,0.9500812,0.3163159,288.6058,158.7635,169.3825,0.6558892,0.9135153,0.3260849,-8.159736,-4.650492,-5.526228,GotSelection
4.306,16,3,3,1,0.7414488,0.9497221,0.3165365,288.5887,158.5306,169.5648,0.6562207,0.9159595,0.3284476,-7.967079,-4.938376,-5.296734,SelectionStart
4.306,16,3,3,1,0.7414488,0.9497221,0.3165365,288.5887,158.5306,169.5648,0.6562207,0.9159595,0.3284476,-7.967079,-4.938376,-5.296734,SelectionEnd
4.31485,16,3,3,1,0.7414488,0.9497221,0.3165365,288.5887,158.5306,169.5648,0.6562207,0.9159595,0.3284476,-7.967079,-4.938376,-5.296734,GotSelection
4.332184,16,3,3,1,0.7413975,0.9489894,0.3169748,288.5658,158.2091,169.8938,0.656638,0.9183679,0.3306174,-7.787663,-5.183908,-5.017319,SelectionStart
4.332184,16,3,3,1,0.7413975,0.9489894,0.3169748,288.5658,158.2091,169.8938,0.656638,0.9183679,0.3306174,-7.787663,-5.183908,-5.017319,SelectionEnd
4.341125,16,3,3,1,0.7413975,0.9489894,0.3169748,288.5658,158.2091,169.8938,0.656638,0.9183679,0.3306174,-7.787663,-5.183908,-5.017319,GotSelection
4.360321,16,3,3,1,0.741087,0.9482831,0.3177242,288.3015,157.8358,170.2331,0.6571378,0.9210178,0.3319988,-7.632586,-5.33882,-4.656652,SelectionStart
4.360321,16,3,3,1,0.741087,0.9482831,0.3177242,288.3015,157.8358,170.2331,0.6571378,0.9210178,0.3319988,-7.632586,-5.33882,-4.656652,SelectionEnd
4.369476,16,3,3,1,0.741087,0.9482831,0.3177242,288.3015,157.8358,170.2331,0.6571378,0.9210178,0.3319988,-7.632586,-5.33882,-4.656652,GotSelection
4.41922,16,3,3,1,0.7411286,0.9477727,0.3180361,288.1574,158.1901,169.9098,0.657338,0.9255114,0.3337407,-7.506409,-5.653302,-4.122665,SelectionStart
4.41922,16,3,3,1,0.7411286,0.9477727,0.3180361,288.1574,158.1901,169.9098,0.657338,0.9255114,0.3337407,-7.506409,-5.653302,-4.122665,SelectionEnd
4.430176,16,3,3,1,0.7411286,0.9477727,0.3180361,288.1574,158.1901,169.9098,0.657338,0.9255114,0.3337407,-7.506409,-5.653302,-4.122665,GotSelection
4.448181,16,3,3,1,0.7409886,0.9482185,0.3177101,288.2188,158.636,169.5099,0.6578226,0.9285437,0.335052,-7.341169,-5.856391,-3.867869,SelectionStart
4.448212,16,3,3,1,0.7409886,0.9482185,0.3177101,288.2188,158.636,169.5099,0.6578226,0.9285437,0.335052,-7.341169,-5.856391,-3.867869,SelectionEnd
4.457153,16,3,3,1,0.7409886,0.9482185,0.3177101,288.2188,158.636,169.5099,0.6578226,0.9285437,0.335052,-7.341169,-5.856391,-3.867869,GotSelection
4.473785,16,3,3,1,0.7409606,0.9482896,0.3177519,288.1406,158.752,169.4296,0.6581757,0.9316465,0.336434,-7.206672,-6.069172,-3.561348,SelectionStart
4.473816,16,3,3,1,0.7409606,0.9482896,0.3177519,288.1406,158.752,169.4296,0.6581757,0.9316465,0.336434,-7.206672,-6.069172,-3.561348,SelectionEnd
4.483124,16,3,3,1,0.7409606,0.9482896,0.3177519,288.1406,158.752,169.4296,0.6581757,0.9316465,0.336434,-7.206672,-6.069172,-3.561348,GotSelection
4.502106,16,3,3,1,0.7406917,0.9482378,0.3181546,288.053,158.7941,169.3618,0.6582175,0.9345322,0.3378489,-7.091894,-6.258714,-3.257111,SelectionStart
4.502136,16,3,3,1,0.7406917,0.9482378,0.3181546,288.053,158.7941,169.3618,0.6582175,0.9345322,0.3378489,-7.091894,-6.258714,-3.257111,SelectionEnd
4.511108,16,3,3,1,0.7406917,0.9482378,0.3181546,288.053,158.7941,169.3618,0.6582175,0.9345322,0.3378489,-7.091894,-6.258714,-3.257111,GotSelection
4.530884,16,3,3,1,0.7407637,0.9480813,0.3177459,288.192,158.6259,169.5884,0.6584922,0.9374563,0.3388095,-6.974649,-6.468534,-2.979097,SelectionStart
4.530914,16,3,3,1,0.7407637,0.9480813,0.3177459,288.192,158.6259,169.5884,0.6584922,0.9374563,0.3388095,-6.974649,-6.468534,-2.979097,SelectionEnd
4.5401,16,3,3,1,0.7407637,0.9480813,0.3177459,288.192,158.6259,169.5884,0.6584922,0.9374563,0.3388095,-6.974649,-6.468534,-2.979097,GotSelection
4.573242,16,3,3,1,0.7409448,0.9484412,0.3176144,288.2614,158.5569,169.543,0.6588957,0.9407005,0.3395469,-6.867845,-6.649827,-2.695852,SelectionStart
4.573273,16,3,3,1,0.7409448,0.9484412,0.3176144,288.2614,158.5569,169.543,0.6588957,0.9407005,0.3395469,-6.867845,-6.649827,-2.695852,SelectionEnd
4.58252,16,3,3,1,0.7409448,0.9484412,0.3176144,288.2614,158.5569,169.543,0.6588957,0.9407005,0.3395469,-6.867845,-6.649827,-2.695852,GotSelection
4.621185,16,3,3,1,0.7410666,0.9487131,0.3175547,288.2908,158.1891,169.8466,0.6598111,0.9455093,0.3412792,-6.640742,-6.936375,-2.262887,SelectionStart
4.621216,16,3,3,1,0.7410666,0.9487131,0.3175547,288.2908,158.1891,169.8466,0.6598111,0.9455093,0.3412792,-6.640742,-6.936375,-2.262887,SelectionEnd
4.630707,16,3,3,1,0.7410666,0.9487131,0.3175547,288.2908,158.1891,169.8466,0.6598111,0.9455093,0.3412792,-6.640742,-6.936375,-2.262887,GotSelection
4.647247,16,3,3,1,0.7409763,0.9490679,0.3173545,288.5028,158.0554,169.8718,0.6606514,0.9489641,0.3421808,-6.448846,-7.099551,-1.972079,SelectionStart
4.647278,16,3,3,1,0.7409763,0.9490679,0.3173545,288.5028,158.0554,169.8718,0.6606514,0.9489641,0.3421808,-6.448846,-7.099551,-1.972079,SelectionEnd
4.656555,16,3,3,1,0.7409763,0.9490679,0.3173545,288.5028,158.0554,169.8718,0.6606514,0.9489641,0.3421808,-6.448846,-7.099551,-1.972079,GotSelection
4.674866,16,3,3,1,0.7405909,0.949231,0.3176206,288.6086,158.0192,169.7619,0.6611885,0.9523273,0.3428638,-6.293337,-7.212671,-1.632743,SelectionStart
4.674896,16,3,3,1,0.7405909,0.949231,0.3176206,288.6086,158.0192,169.7619,0.6611885,0.9523273,0.3428638,-6.293337,-7.212671,-1.632743,SelectionEnd
4.684052,16,3,3,1,0.7405909,0.949231,0.3176206,288.6086,158.0192,169.7619,0.6611885,0.9523273,0.3428638,-6.293337,-7.212671,-1.632743,GotSelection
4.701416,16,3,3,1,0.7401539,0.9490696,0.3181071,288.4119,158.0751,169.6893,0.6618531,0.9558667,0.3433975,-6.154146,-7.292711,-1.187408,SelectionStart
4.701447,16,3,3,1,0.7401539,0.9490696,0.3181071,288.4119,158.0751,169.6893,0.6618531,0.9558667,0.3433975,-6.154146,-7.292711,-1.187408,SelectionEnd
4.710907,16,3,3,1,0.7401539,0.9490696,0.3181071,288.4119,158.0751,169.6893,0.6618531,0.9558667,0.3433975,-6.154146,-7.292711,-1.187408,GotSelection
4.72937,16,3,3,1,0.7401071,0.9488655,0.318054,288.4311,158.1681,169.6478,0.662281,0.9575608,0.3435129,-6.09093,-7.343438,-0.975201,SelectionStart
4.729401,16,3,3,1,0.7401071,0.9488655,0.318054,288.4311,158.1681,169.6478,0.662281,0.9575608,0.3435129,-6.09093,-7.343438,-0.975201,SelectionEnd
4.738098,16,3,3,1,0.7401071,0.9488655,0.318054,288.4311,158.1681,169.6478,0.662281,0.9575608,0.3435129,-6.09093,-7.343438,-0.975201,GotSelection
4.789398,16,3,3,1,0.739843,0.9484737,0.3186454,288.196,158.3158,169.4494,0.6641499,0.9643928,0.343982,-5.831925,-7.472513,-0.1120725,SelectionStart
4.789429,16,3,3,1,0.739843,0.9484737,0.3186454,288.196,158.3158,169.4494,0.6641499,0.9643928,0.343982,-5.831925,-7.472513,-0.1120725,SelectionEnd
4.800507,16,3,3,1,0.739843,0.9484737,0.3186454,288.196,158.3158,169.4494,0.6641499,0.9643928,0.343982,-5.831925,-7.472513,-0.1120725,GotSelection
4.830811,16,3,3,1,0.7396792,0.9485068,0.318857,288.1853,158.4234,169.2999,0.6651829,0.9675801,0.3440654,-5.69403,-7.506174,0.262591,SelectionStart
4.830841,16,3,3,1,0.7396792,0.9485068,0.318857,288.1853,158.4234,169.2999,0.6651829,0.9675801,0.3440654,-5.69403,-7.506174,0.262591,SelectionEnd
4.841797,16,3,3,1,0.7396792,0.9485068,0.318857,288.1853,158.4234,169.2999,0.6651829,0.9675801,0.3440654,-5.69403,-7.506174,0.262591,GotSelection
4.861847,16,3,3,1,0.7399232,0.9485031,0.3184799,288.2401,158.5551,169.2645,0.666474,0.9719873,0.343888,-5.559783,-7.611306,0.7566686,SelectionStart
4.861877,16,3,3,1,0.7399232,0.9485031,0.3184799,288.2401,158.5551,169.2645,0.666474,0.9719873,0.343888,-5.559783,-7.611306,0.7566686,SelectionEnd
4.871277,16,3,3,1,0.7399232,0.9485031,0.3184799,288.2401,158.5551,169.2645,0.666474,0.9719873,0.343888,-5.559783,-7.611306,0.7566686,GotSelection
4.888824,16,3,3,1,0.7396533,0.9484979,0.3187172,288.2154,158.5208,169.2679,0.6673312,0.9747052,0.3438337,-5.443928,-7.616467,1.084314,SelectionStart
4.888855,16,3,3,1,0.7396533,0.9484979,0.3187172,288.2154,158.5208,169.2679,0.6673312,0.9747052,0.3438337,-5.443928,-7.616467,1.084314,SelectionEnd
